comparison_group,pattern_kind,hole_count,diameter_mm,pitch_mm,pitch_to_diameter_ratio,edge_clearance_mm,pupil_diameter_mm,weight_model,reference_weight,myopia_d,wavelength_nm,anchor_source,ring_count,holes_per_ring,ghost_count,ghost_cluster_count,unique_overlap_count,max_ghost_multiplicity,first_order_angle_arcmin,theory_first_order_angle_arcmin,first_order_angle_error_percent,max_ghost_peak_ratio,ghost_integrated_fraction,sun_image_width_arcmin,separation_to_width_ratio,valley_visibility,valley_status,main_peak,image_total_energy,energy_relative_error_percent,field_grid_size,field_pixel_arcmin,field_pixels_per_image_width,field_grid_coarsened,direction_anisotropy,direction_occupied_bin_count,autocorrelation_peak_to_median,autocorrelation_max_offcentre_radius_arcmin,autocorrelation_max_offcentre_value,direction_histogram,primary_risk_label,risk_labels,geometry_ok,topology_ok,mask_ok,mask_relative_area_error,ghost_positions,pattern_signature
diameter_pitch_grid,triangular_packing,25,0.6353883327016112,3.464101615137754,5.451944011009331,2.8287132824361425,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,24,24,0,1,476.34816564442826,476.34816564442826,0.0,0.9998643069494892,0.9610549561039073,22.585548647685478,21.09083879586177,1.0,not_evaluated_well_separated,0.016607131809065374,25.000000035122987,1.404919487413281e-07,768,3.696129608154297,6.110594335722935,True,1.5,18,nan,3.696129608154297,0.947571873664856,0.083333|0.041667|0.000000|0.041667|0.041667|0.000000|0.083333|0.000000|0.000000|0.041667|0.000000|0.000000|0.083333|0.041667|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.000000|0.041667|0.041667|0.000000|0.083333|0.000000|0.000000|0.041667|0.000000|0.000000|0.083333|0.041667|0.000000|0.041667|0.041667|0.000000,GhostResolved,GhostResolved,True,True,True,0.0005289876526743886,-238.174:-412.530|238.174:-412.530|-476.348:0.000|476.348:0.000|-238.174:412.530|238.174:412.530|0.000:-825.059|0.000:825.059|-714.522:-412.530|714.522:-412.530|-714.522:412.530|714.522:412.530|-476.348:-825.059|476.348:-825.059|-952.696:0.000|952.696:0.000|-476.348:825.059|476.348:825.059|-952.696:-825.059|952.696:-825.059|1190.870:-412.530|1190.870:412.530|-952.696:825.059|952.696:825.059,240.000@0.9996|300.000@0.9996|180.000@0.9999|0.000@0.9999|120.000@0.9996|60.000@0.9996|270.000@0.9998|90.000@0.9998|210.000@0.9996|330.000@0.9996|150.000@0.9996|30.000@0.9996|240.000@0.9997|300.000@0.9997|180.000@0.9998|0.000@0.9998|120.000@0.9997|60.000@0.9997|220.893@0.9996|319.107@0.9996|340.893@0.9996|19.107@0.9996|139.107@0.9996|40.893@0.9996
diameter_pitch_grid,hexagonal_packing,31,0.6353883327016112,3.464101615137754,5.451944011009331,2.8287132824361416,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,30,30,0,1,476.34816564442826,476.34816564442826,0.0,1.0000100067722488,0.9686281859730619,22.585548647685478,21.09083879586177,1.0,not_evaluated_well_separated,0.027358211576941474,30.999999952733848,1.5247145768171322e-07,768,4.762042856216431,4.742827674934092,True,1.2,18,nan,4.762042856216431,0.9168710112571716,0.066667|0.000000|0.000000|0.066667|0.000000|0.000000|0.066667|0.033333|0.000000|0.066667|0.033333|0.000000|0.066667|0.000000|0.000000|0.066667|0.000000|0.000000|0.066667|0.033333|0.000000|0.066667|0.033333|0.000000|0.066667|0.000000|0.000000|0.066667|0.000000|0.000000|0.066667|0.033333|0.000000|0.066667|0.033333|0.000000,GhostResolved,GhostResolved,True,True,True,5.1420467579639475e-05,-412.530:-238.174|412.530:-238.174|0.000:476.348|-825.059:0.000|825.059:0.000|-412.530:-714.522|412.530:-714.522|-412.530:714.522|412.530:714.522|-825.059:476.348|825.059:476.348|0.000:-952.696|-1237.589:-238.174|1237.589:-238.174|-412.530:1190.870|412.530:1190.870|-825.059:-952.696|825.059:-952.696|-1237.589:-714.522|1237.589:-714.522|-1237.589:714.522|1237.589:714.522|0.000:-1429.044|0.000:1429.044|-1650.118:0.000|1650.118:0.000|-825.059:-1429.044|825.059:-1429.044|-825.059:1429.044|825.059:1429.044,210.000@0.9998|330.000@0.9998|90.000@0.9999|180.000@0.9998|0.000@0.9998|240.000@0.9997|300.000@0.9997|120.000@0.9997|60.000@0.9997|150.000@0.9997|30.000@0.9997|270.000@0.9999|190.893@0.9998|349.107@0.9998|109.107@0.9997|70.893@0.9997|229.107@0.9996|310.893@0.9996|210.000@0.9997|330.000@0.9997|150.000@0.9997|30.000@0.9997|270.000@0.9998|90.000@0.9998|180.000@1.0000|0.000@1.0000|240.000@0.9996|300.000@0.9996|120.000@0.9996|60.000@0.9996
diameter_pitch_grid,square_packing,21,0.6353883327016112,4.270369592393405,6.720881345485519,3.634981259691794,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,20,20,0,1,587.2179710523451,587.2179710523451,0.0,0.9998846778389604,0.9536752538545177,22.585548647685478,25.999721335639194,1.0,not_evaluated_well_separated,0.017982337623872267,21.00000019540129,9.30482340912758e-07,768,3.8403965950012204,5.8810458995520225,True,1.6,16,nan,3.8403965950012204,0.9401509761810303,0.100000|0.000000|0.050000|0.000000|0.050000|0.000000|0.050000|0.000000|0.000000|0.100000|0.000000|0.050000|0.000000|0.050000|0.000000|0.050000|0.000000|0.000000|0.100000|0.000000|0.050000|0.000000|0.050000|0.000000|0.050000|0.000000|0.000000|0.100000|0.000000|0.050000|0.000000|0.050000|0.000000|0.050000|0.000000|0.000000,GhostResolved,GhostResolved,True,True,True,0.00010684117014016377,0.000:-587.218|-587.218:0.000|587.218:0.000|0.000:587.218|-587.218:-587.218|587.218:-587.218|-587.218:587.218|587.218:587.218|0.000:-1174.436|-1174.436:0.000|1174.436:0.000|0.000:1174.436|-587.218:-1174.436|587.218:-1174.436|-1174.436:-587.218|1174.436:-587.218|-1174.436:587.218|1174.436:587.218|-587.218:1174.436|587.218:1174.436,270.000@0.9999|180.000@0.9999|0.000@0.9999|90.000@0.9999|225.000@0.9998|315.000@0.9998|135.000@0.9998|45.000@0.9998|270.000@0.9998|180.000@0.9998|0.000@0.9998|90.000@0.9998|243.435@0.9997|296.565@0.9997|206.565@0.9997|333.435@0.9997|153.435@0.9997|26.565@0.9997|116.565@0.9997|63.435@0.9997
diameter_pitch_grid,triangular_packing,25,0.6353883327016112,4.270369592393405,6.720881345485519,3.634981259691793,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,24,24,0,1,587.2179710523451,587.2179710523451,0.0,1.0000159918482128,0.961081044934453,22.585548647685478,25.999721335639194,1.0,not_evaluated_well_separated,0.024561367929012687,24.999999775505948,8.97976207170359e-07,768,4.4982147216796875,5.021002785578845,True,1.5,18,nan,4.4982147216796875,0.9236730933189392,0.083333|0.041667|0.000000|0.041667|0.041667|0.000000|0.083333|0.000000|0.000000|0.041667|0.000000|0.000000|0.083333|0.041667|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.000000|0.041667|0.041667|0.000000|0.083333|0.000000|0.000000|0.041667|0.000000|0.000000|0.083333|0.041667|0.000000|0.041667|0.041667|0.000000,GhostResolved,GhostResolved,True,True,True,1.709973609547646e-06,-293.609:-508.546|293.609:-508.546|-587.218:0.000|587.218:0.000|-293.609:508.546|293.609:508.546|0.000:-1017.091|-880.827:-508.546|880.827:-508.546|-880.827:508.546|880.827:508.546|0.000:1017.091|-587.218:-1017.091|587.218:-1017.091|-1174.436:0.000|1174.436:0.000|-587.218:1017.091|587.218:1017.091|-1174.436:-1017.091|1174.436:-1017.091|1468.045:-508.546|1468.045:508.546|-1174.436:1017.091|1174.436:1017.091,240.000@0.9997|300.000@0.9997|180.000@1.0000|0.000@1.0000|120.000@0.9997|60.000@0.9997|270.000@0.9998|210.000@0.9997|330.000@0.9997|150.000@0.9997|30.000@0.9997|90.000@0.9998|240.000@0.9998|300.000@0.9998|180.000@0.9999|0.000@0.9999|120.000@0.9998|60.000@0.9998|220.893@0.9997|319.107@0.9997|340.893@0.9998|19.107@0.9998|139.107@0.9997|40.893@0.9997
diameter_pitch_grid,hexagonal_packing,19,0.6353883327016112,4.270369592393405,6.720881345485519,3.634981259691793,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,18,18,0,1,587.2179710523451,587.2179710523451,0.0,1.0000159918482128,0.9487908489877133,22.585548647685478,25.999721335639194,1.0,not_evaluated_well_separated,0.024561367929012687,18.999999973992026,1.368840760039204e-07,768,4.4982147216796875,5.021002785578845,True,1.0,18,nan,4.4982147216796875,0.9235095977783203,0.055556|0.000000|0.000000|0.055556|0.000000|0.000000|0.055556|0.055556|0.000000|0.055556|0.055556|0.000000|0.055556|0.000000|0.000000|0.055556|0.000000|0.000000|0.055556|0.055556|0.000000|0.055556|0.055556|0.000000|0.055556|0.000000|0.000000|0.055556|0.000000|0.000000|0.055556|0.055556|0.000000|0.055556|0.055556|0.000000,GhostResolved,GhostResolved,True,True,True,3.123657742872439e-05,-508.546:-293.609|508.546:-293.609|0.000:587.218|-508.546:-880.827|508.546:-880.827|-1017.091:0.000|1017.091:0.000|-508.546:880.827|508.546:880.827|-1017.091:587.218|1017.091:587.218|0.000:-1174.436|-508.546:1468.045|508.546:1468.045|-1017.091:-1174.436|1017.091:-1174.436|-1525.637:-293.609|1525.637:-293.609,210.000@0.9997|330.000@0.9997|90.000@1.0000|240.000@0.9997|300.000@0.9997|180.000@0.9998|0.000@0.9998|120.000@0.9997|60.000@0.9997|150.000@0.9998|30.000@0.9998|270.000@0.9999|109.107@0.9998|70.893@0.9998|229.107@0.9997|310.893@0.9997|190.893@0.9996|349.107@0.9996
diameter_pitch_grid,square_packing,21,0.6353883327016112,5.264296051809969,8.285163231478737,4.628907719108358,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,20,20,0,1,723.8926701026251,723.8926701026251,0.0,0.9999029857944026,0.9537580171457687,22.585548647685478,32.051143914841674,1.0,not_evaluated_well_separated,0.026406168937695648,20.999999944446095,2.645424027984215e-07,768,4.676059913635254,4.8300383367259,True,1.6,16,nan,4.676059913635254,0.920462429523468,0.100000|0.000000|0.050000|0.000000|0.050000|0.000000|0.050000|0.000000|0.000000|0.100000|0.000000|0.050000|0.000000|0.050000|0.000000|0.050000|0.000000|0.000000|0.100000|0.000000|0.050000|0.000000|0.050000|0.000000|0.050000|0.000000|0.000000|0.100000|0.000000|0.050000|0.000000|0.050000|0.000000|0.050000|0.000000|0.000000,GhostResolved,GhostResolved,True,True,True,5.9190495037720764e-05,0.000:-723.893|-723.893:0.000|723.893:0.000|0.000:723.893|-723.893:-723.893|723.893:-723.893|-723.893:723.893|723.893:723.893|0.000:-1447.785|-1447.785:0.000|1447.785:0.000|0.000:1447.785|-723.893:-1447.785|723.893:-1447.785|-1447.785:-723.893|1447.785:-723.893|-1447.785:723.893|1447.785:723.893|-723.893:1447.785|723.893:1447.785,270.000@0.9998|180.000@0.9998|0.000@0.9998|90.000@0.9998|225.000@0.9995|315.000@0.9995|135.000@0.9995|45.000@0.9995|270.000@0.9999|180.000@0.9999|0.000@0.9999|90.000@0.9999|243.435@0.9996|296.565@0.9996|206.565@0.9996|333.435@0.9996|153.435@0.9996|26.565@0.9996|116.565@0.9996|63.435@0.9996
diameter_pitch_grid,triangular_packing,19,0.6353883327016112,5.264296051809969,8.285163231478737,4.628907719108358,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,18,18,0,1,723.8926701026251,723.8926701026251,0.0,0.9999915887847054,0.9488588797655402,22.585548647685478,32.051143914841674,1.0,not_evaluated_well_separated,0.021742952987556928,18.99999999149385,4.4769203549022726e-08,768,4.208788204193115,5.366283013524899,True,1.3333333333333333,12,nan,4.208788204193115,0.9223651885986328,0.111111|0.000000|0.000000|0.055556|0.000000|0.000000|0.111111|0.000000|0.000000|0.055556|0.000000|0.000000|0.111111|0.000000|0.000000|0.055556|0.000000|0.000000|0.111111|0.000000|0.000000|0.055556|0.000000|0.000000|0.111111|0.000000|0.000000|0.055556|0.000000|0.000000|0.111111|0.000000|0.000000|0.055556|0.000000|0.000000,GhostResolved,GhostResolved,True,True,True,0.00016310635825067275,-361.946:-626.909|361.946:-626.909|-723.893:0.000|723.893:0.000|-361.946:626.909|361.946:626.909|0.000:-1253.819|0.000:1253.819|-1085.839:-626.909|1085.839:-626.909|-1085.839:626.909|1085.839:626.909|-723.893:-1253.819|723.893:-1253.819|-1447.785:0.000|1447.785:0.000|-723.893:1253.819|723.893:1253.819,240.000@0.9999|300.000@0.9999|180.000@1.0000|0.000@1.0000|120.000@0.9999|60.000@0.9999|270.000@0.9999|90.000@0.9999|210.000@0.9999|330.000@0.9999|150.000@0.9999|30.000@0.9999|240.000@0.9999|300.000@0.9999|180.000@1.0000|0.000@1.0000|120.000@0.9999|60.000@0.9999
diameter_pitch_grid,hexagonal_packing,13,0.6353883327016112,5.264296051809969,8.285163231478737,4.628907719108358,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,12,12,0,1,723.8926701026251,723.8926701026251,0.0,0.9999915884033952,0.9252552858654799,22.585548647685478,32.051143914841674,1.0,not_evaluated_well_separated,0.021742952987556928,13.000000003625164,2.788587822194061e-08,768,4.208788204193115,5.366283013524899,True,1.0,12,nan,4.208788204193115,0.9224950075149536,0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000,GhostResolved,GhostResolved,True,True,True,0.00011024557411907986,-626.909:-361.946|626.909:-361.946|0.000:723.893|-1253.819:0.000|1253.819:0.000|-626.909:-1085.839|626.909:-1085.839|-626.909:1085.839|626.909:1085.839|-1253.819:723.893|1253.819:723.893|0.000:-1447.785,210.000@0.9999|330.000@0.9999|90.000@1.0000|180.000@0.9999|0.000@0.9999|240.000@0.9999|300.000@0.9999|120.000@0.9999|60.000@0.9999|150.000@0.9999|30.000@0.9999|270.000@1.0000
diameter_pitch_grid,square_packing,9,0.6353883327016112,6.48955841444391,10.213530970659974,5.854170081742299,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,8,8,0,1,892.3783393229915,892.3783393229915,0.0,0.9998586110175688,0.8918096363167122,22.585548647685478,39.5110321756315,1.0,not_evaluated_well_separated,0.01665000990040038,8.999999941392026,6.51199706504081e-07,768,3.7008183002471924,6.102852616724496,True,1.0,8,nan,3.7008183002471924,0.9426570534706116,0.125000|0.000000|0.000000|0.000000|0.125000|0.000000|0.000000|0.000000|0.000000|0.125000|0.000000|0.000000|0.000000|0.125000|0.000000|0.000000|0.000000|0.000000|0.125000|0.000000|0.000000|0.000000|0.125000|0.000000|0.000000|0.000000|0.000000|0.125000|0.000000|0.000000|0.000000|0.125000|0.000000|0.000000|0.000000|0.000000,GhostResolved,GhostResolved,True,True,True,0.00014278279638881263,0.000:-892.378|-892.378:0.000|892.378:0.000|0.000:892.378|-892.378:-892.378|892.378:-892.378|-892.378:892.378|892.378:892.378,270.000@0.9999|180.000@0.9999|0.000@0.9999|90.000@0.9999|225.000@0.9997|315.000@0.9997|135.000@0.9997|45.000@0.9997
diameter_pitch_grid,triangular_packing,13,0.6353883327016112,6.48955841444391,10.213530970659974,5.854170081742299,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,12,12,0,1,892.3783393229913,892.3783393229915,1.2739757646724737e-14,0.9999091674993128,0.9251842685068336,22.585548647685478,39.5110321756315,1.0,not_evaluated_well_separated,0.024346277117737083,13.000000007428255,5.714042572435574e-08,768,4.47637209892273,5.045502953858739,True,1.0,12,nan,4.47637209892273,0.9271361827850342,0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000|0.083333|0.000000|0.000000,GhostResolved,GhostResolved,True,True,True,8.354268451160395e-05,-446.189:-772.822|446.189:-772.822|-446.189:772.822|446.189:772.822|-892.378:0.000|892.378:0.000|0.000:-1545.645|0.000:1545.645|-1338.568:-772.822|1338.568:-772.822|-1338.568:772.822|1338.568:772.822,240.000@0.9996|300.000@0.9996|120.000@0.9996|60.000@0.9996|180.000@0.9999|0.000@0.9999|270.000@0.9999|90.000@0.9999|210.000@0.9998|330.000@0.9998|150.000@0.9998|30.000@0.9998
diameter_pitch_grid,hexagonal_packing,10,0.6353883327016112,6.48955841444391,10.213530970659974,5.854170081742299,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,9,9,0,1,892.3783393229913,892.3783393229915,1.2739757646724737e-14,0.9999091136610649,0.9027395490661867,22.585548647685478,39.5110321756315,1.0,not_evaluated_well_separated,0.024346277117737083,10.000000006464912,6.464912161163738e-08,768,4.47637209892273,5.045502953858739,True,1.0,9,nan,4.47637209892273,0.9270488023757935,0.111111|0.000000|0.000000|0.000000|0.000000|0.000000|0.111111|0.000000|0.000000|0.111111|0.000000|0.000000|0.111111|0.000000|0.000000|0.000000|0.000000|0.000000|0.111111|0.000000|0.000000|0.111111|0.000000|0.000000|0.111111|0.000000|0.000000|0.000000|0.000000|0.000000|0.111111|0.000000|0.000000|0.111111|0.000000|0.000000,GhostResolved,GhostResolved,True,True,True,6.188122213051773e-06,-772.822:-446.189|772.822:-446.189|0.000:892.378|-1545.645:0.000|1545.645:0.000|-772.822:-1338.568|772.822:-1338.568|-772.822:1338.568|772.822:1338.568,210.000@0.9996|330.000@0.9996|90.000@0.9999|180.000@0.9999|0.000@0.9999|240.000@0.9998|300.000@0.9998|120.000@0.9998|60.000@0.9998
diameter_pitch_grid,square_packing,9,0.6353883327016112,7.999999999999998,12.590725369452022,7.364611667298387,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,8,8,0,1,1100.0789666511805,1100.0789666511805,0.0,0.9998384352295814,0.8918812201966055,22.585548647685478,48.70720582490319,1.0,not_evaluated_well_separated,0.024618659168550903,9.000000009580702,1.0645224948449241e-07,768,4.5039945602417,5.014559486162758,True,1.0,8,nan,4.5039945602417,0.9223853349685669,0.125000|0.000000|0.000000|0.000000|0.125000|0.000000|0.000000|0.000000|0.000000|0.125000|0.000000|0.000000|0.000000|0.125000|0.000000|0.000000|0.000000|0.000000|0.125000|0.000000|0.000000|0.000000|0.125000|0.000000|0.000000|0.000000|0.000000|0.125000|0.000000|0.000000|0.000000|0.125000|0.000000|0.000000|0.000000|0.000000,GhostResolved,GhostResolved,True,True,True,0.000371948110579677,0.000:-1100.079|-1100.079:0.000|1100.079:0.000|0.000:1100.079|-1100.079:-1100.079|1100.079:-1100.079|-1100.079:1100.079|1100.079:1100.079,270.000@0.9998|180.000@0.9998|0.000@0.9998|90.000@0.9998|225.000@0.9995|315.000@0.9995|135.000@0.9995|45.000@0.9995
diameter_pitch_grid,triangular_packing,7,0.6353883327016112,7.999999999999998,12.590725369452022,7.364611667298386,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,6,6,0,1,1100.0789666511803,1100.0789666511805,2.0668850358569673e-14,0.9998099533314256,0.8612737667848888,22.585548647685478,48.707205824903184,1.0,not_evaluated_well_separated,0.012961864471469433,7.000000001186255,1.6946495000930943e-08,768,3.25802845954895,6.932274818376596,True,1.0,6,nan,3.25802845954895,0.9560118317604065,0.166667|0.000000|0.000000|0.000000|0.000000|0.000000|0.166667|0.000000|0.000000|0.000000|0.000000|0.000000|0.166667|0.000000|0.000000|0.000000|0.000000|0.000000|0.166667|0.000000|0.000000|0.000000|0.000000|0.000000|0.166667|0.000000|0.000000|0.000000|0.000000|0.000000|0.166667|0.000000|0.000000|0.000000|0.000000|0.000000,GhostResolved,GhostResolved,True,True,True,0.0002618763420941194,-550.039:-952.696|550.039:-952.696|-550.039:952.696|550.039:952.696|-1100.079:0.000|1100.079:0.000,240.000@0.9997|300.000@0.9997|120.000@0.9997|60.000@0.9997|180.000@0.9998|0.000@0.9998
diameter_pitch_grid,hexagonal_packing,4,0.6353883327016112,7.999999999999998,12.590725369452022,7.364611667298386,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,3,3,0,1,1100.0789666511803,1100.0789666511805,2.0668850358569673e-14,0.9998099699242466,0.7572290917135548,22.585548647685478,48.707205824903184,1.0,not_evaluated_well_separated,0.012961864471469433,3.99999999804162,4.895950311833985e-08,768,3.25802845954895,6.932274818376596,True,1.0,3,nan,3.25802845954895,0.9551331400871277,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.333333|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.333333|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.333333|0.000000|0.000000,GhostResolved,GhostResolved,True,True,True,0.00017181539793168686,-952.696:-550.039|952.696:-550.039|0.000:1100.079,210.000@0.9997|330.000@0.9997|90.000@0.9998
