comparison_group,pattern_kind,diameter_mm,pitch_mm,pupil_diameter_mm,myopia_d,wavelength_nm,ring_count,ghost_index,ghost_x_arcmin,ghost_y_arcmin,ghost_radius_arcmin,ghost_azimuth_deg,multiplicity,total_weight,measured_peak,peak_ratio,above_visibility_threshold
design_point_C,concentric_circular_rings,0.7,2.0,8.0,3.0,550.0,4,50,-725.3324629410641,827.0831584986961,1100.0789666511807,131.25,1,1.0,0.013023094322561738,0.9992742432136765,True
design_point_C,concentric_circular_rings,0.7,2.0,8.0,3.0,550.0,4,51,-914.682231903642,611.1711278423596,1100.0789666511807,146.25,1,1.0,0.01302112828067412,0.9991233869754649,True
design_point_C,concentric_circular_rings,0.7,2.0,8.0,3.0,550.0,4,52,-1041.6979183458445,353.6087948316102,1100.0789666511807,161.25,1,1.0,0.013020802859093902,0.9990984170723648,True
design_point_C,concentric_circular_rings,0.7,2.0,8.0,3.0,550.0,4,53,-1097.7236131399827,71.94860681924946,1100.0789666511807,176.25,1,1.0,0.013028697188148055,0.9997041563456804,True
design_point_C,concentric_circular_rings,0.7,2.0,8.0,3.0,550.0,4,54,-1078.9412577726744,-214.61475984714858,1100.0789666511807,191.25,1,1.0,0.013025870425117022,0.9994872561667663,True
design_point_C,concentric_circular_rings,0.7,2.0,8.0,3.0,550.0,4,55,-827.0831584986961,-725.3324629410641,1100.0789666511807,221.24999999999997,1,1.0,0.013023093833414184,0.9992742056809258,True
design_point_C,concentric_circular_rings,0.7,2.0,8.0,3.0,550.0,4,56,-611.1711278423596,-914.6822319036418,1100.0789666511807,236.25,1,1.0,0.013021128753842983,0.9991234232821556,True
design_point_C,concentric_circular_rings,0.7,2.0,8.0,3.0,550.0,4,57,-353.6087948316103,-1041.6979183458445,1100.0789666511807,251.25,1,1.0,0.013020803108274059,0.9990984361921921,True
design_point_C,concentric_circular_rings,0.7,2.0,8.0,3.0,550.0,4,58,214.6147598471485,-1078.9412577726744,1100.0789666511807,281.25,1,1.0,0.013025870963137618,0.9994872974495913,True
design_point_C,concentric_circular_rings,0.7,2.0,8.0,3.0,550.0,4,59,914.6822319036418,-611.1711278423596,1100.0789666511807,326.25,1,1.0,0.013021128066538804,0.9991233705446613,True
design_point_C,concentric_circular_rings,0.7,2.0,8.0,3.0,550.0,4,60,1041.6979183458445,-353.60879483161034,1100.0789666511807,341.25,1,1.0,0.013020802790383097,0.9990984118001204,True
pupil_study_A,square_packing,1.2,2.0,2.0,3.0,550.0,0,1,0.0,-275.0197416627952,275.0197416627952,270.0,1,0.0,0.0,0.0,False
pupil_study_A,square_packing,1.2,2.0,2.0,3.0,550.0,0,2,-275.0197416627952,0.0,275.0197416627952,180.0,1,0.0,0.0,0.0,False
pupil_study_A,square_packing,1.2,2.0,2.0,3.0,550.0,0,3,275.0197416627952,0.0,275.0197416627952,0.0,1,0.0,0.0,0.0,False
pupil_study_A,square_packing,1.2,2.0,2.0,3.0,550.0,0,4,0.0,275.0197416627952,275.0197416627952,90.0,1,0.0,0.0,0.0,False
pupil_study_A,square_packing,1.2,2.0,2.0,3.0,550.0,0,5,-275.0197416627952,-275.0197416627952,388.9366485798699,225.0,1,0.0,0.0,0.0,False
pupil_study_A,square_packing,1.2,2.0,2.0,3.0,550.0,0,6,275.0197416627952,-275.0197416627952,388.9366485798699,315.0,1,0.0,0.0,0.0,False
pupil_study_A,square_packing,1.2,2.0,2.0,3.0,550.0,0,7,-275.0197416627952,275.0197416627952,388.9366485798699,135.0,1,0.0,0.0,0.0,False
pupil_study_A,square_packing,1.2,2.0,2.0,3.0,550.0,0,8,275.0197416627952,275.0197416627952,388.9366485798699,45.0,1,0.0,0.0,0.0,False
